Index,Title,URL,Album ID,Track Count
326,A New Day of Restoration,https://rsteviemoore.bandcamp.com/album/a-new-day-of-restoration,3018852300,30
327,Goosebumps,https://rsteviemoore.bandcamp.com/album/goosebumps-2,3766002286,24
328,Executive Turntable,https://rsteviemoore.bandcamp.com/album/executive-turntable,3650928221,27
329,Ersatz,https://rsteviemoore.bandcamp.com/album/ersatz,4083420337,47
330,SOCRATEASE: (NJ1993),https://rsteviemoore.bandcamp.com/album/socratease-nj1993,7656253,3
331,Sequestered,https://rsteviemoore.bandcamp.com/album/sequestered,3171316634,30
332,7songlets/voiced,https://rsteviemoore.bandcamp.com/album/7songlets-voiced,2983221580,22
333,Contact Risk,https://rsteviemoore.bandcamp.com/album/contact-risk,1600755934,21
334,Persevere,https://rsteviemoore.bandcamp.com/album/persevere,644589053,38
335,Victor Lovera ~ Live WFMU 1991,https://rsteviemoore.bandcamp.com/album/victor-lovera-live-wfmu-1991,1247320944,18
336,LoveraMoore '91 WFMU,https://rsteviemoore.bandcamp.com/album/loveramoore-91-wfmu,1124370261,37
337,.,https://rsteviemoore.bandcamp.com/album/--3,3530700819,1
338,GreatestTits,https://rsteviemoore.bandcamp.com/album/greatesttits,2842095227,24
339,Has-Beens and Never-Weres,https://rsteviemoore.bandcamp.com/album/has-beens-and-never-weres,2082939219,17
340,Warning: R. Stevie Moore,https://rsteviemoore.bandcamp.com/album/warning-r-stevie-moore,278872122,19
341,Teenage Spectacular,https://rsteviemoore.bandcamp.com/album/teenage-spectacular,1585908937,22
342,Songs From Home 1988,https://rsteviemoore.bandcamp.com/album/songs-from-home-1988,501619910,8
343,Fluvium 8888,https://rsteviemoore.bandcamp.com/album/fluvium-8888,3189123374,32
344,Effluvium,https://rsteviemoore.bandcamp.com/album/effluvium,2983272231,41
345,RSMtv Vol.5 video soundtrack,https://rsteviemoore.bandcamp.com/album/rsmtv-vol-5-video-soundtrack,74531815,5
346,!!!!!LIVE@FMU! (1987),https://rsteviemoore.bandcamp.com/album/live-fmu-1987,3437468898,24
347,Googleplex â™¾,https://rsteviemoore.bandcamp.com/album/googleplex,2218399135,37
348,Gary Schulz digs RSM,https://rsteviemoore.bandcamp.com/album/gary-schulz-digs-rsm,1900705837,25
349,R. Stevie Moore (1952-19??),https://rsteviemoore.bandcamp.com/album/r-stevie-moore-1952-19,514062017,27
350,Clips,https://rsteviemoore.bandcamp.com/album/clips,442153953,52
351,WFMU - Larry & Mookie 1987,https://rsteviemoore.bandcamp.com/album/wfmu-larry-mookie-1987,2643725311,12
352,Pandemonium,https://rsteviemoore.bandcamp.com/album/pandemonium,1414181149,27
353,All Well and Good,https://rsteviemoore.bandcamp.com/album/all-well-and-good,2920630551,58
354,Purpose,https://rsteviemoore.bandcamp.com/album/purpose,1247708038,40
355,Glad Music,https://rsteviemoore.bandcamp.com/album/glad-music,2618814063,16
356,Glad Music (Bonus Disc 2),https://rsteviemoore.bandcamp.com/album/glad-music-bonus-disc-2,969221214,16
357,Belief,https://rsteviemoore.bandcamp.com/album/belief,1867973935,40
358,Man Of The Year Vol. 4,https://rsteviemoore.bandcamp.com/album/man-of-the-year-vol-4,876641882,34
359,Man Of The Year Vol. 3,https://rsteviemoore.bandcamp.com/album/man-of-the-year-vol-3,2776002871,33
360,Sings at Speakeasy,https://rsteviemoore.bandcamp.com/album/sings-at-speakeasy,3831862665,39
361,Sings at Speakeasy 2,https://rsteviemoore.bandcamp.com/album/sings-at-speakeasy-2,93959499,7
362,Man Of The Year Vol. 2,https://rsteviemoore.bandcamp.com/album/man-of-the-year-vol-2,1128111751,33
363,Man Of The Year Vol. 1 of 4,https://rsteviemoore.bandcamp.com/album/man-of-the-year-vol-1-of-4,3582888428,33
364,He's Nuts session 1985,https://rsteviemoore.bandcamp.com/album/hes-nuts-session-1985,2405935003,4
365,K. T. Playhouse,https://rsteviemoore.bandcamp.com/album/k-t-playhouse,3967865589,6
366,"WFMU Radio Performance, 3 Oct 85",https://rsteviemoore.bandcamp.com/album/wfmu-radio-performance-3-oct-85,1360588325,23
367,Verve,https://rsteviemoore.bandcamp.com/album/verve,3179005593,15
368,Verve 2 (bonus disc),https://rsteviemoore.bandcamp.com/album/verve-2-bonus-disc,2742710463,16
369,R. Stevie Moore Is Worth It,https://rsteviemoore.bandcamp.com/album/r-stevie-moore-is-worth-it,3014775430,35
370,Umpteenth,https://rsteviemoore.bandcamp.com/album/umpteenth,2409240015,22
371,Live at Irving Plaza 1985,https://rsteviemoore.bandcamp.com/album/live-at-irving-plaza-1985,64210949,14
372,Live at Folk City 1985,https://rsteviemoore.bandcamp.com/album/live-at-folk-city-1985,2748280642,19
373,R. Stevie Moore's Three Blazers,https://rsteviemoore.bandcamp.com/album/r-stevie-moores-three-blazers,821502732,15
374,Barely,https://rsteviemoore.bandcamp.com/album/barely,4289893348,20
375,WFMU - Larry & Mookie 1985,https://rsteviemoore.bandcamp.com/album/wfmu-larry-mookie-1985,1430609079,3
376,Skeletons,https://rsteviemoore.bandcamp.com/album/skeletons,1574482409,14
377,Organ Donor,https://rsteviemoore.bandcamp.com/album/organ-donor,2356193075,15
378,Jabberwocky,https://rsteviemoore.bandcamp.com/album/jabberwocky,2729565624,28
379,Lost And Found NJ111 1984,https://rsteviemoore.bandcamp.com/album/lost-and-found-nj111-1984,2512158869,33
380,Kaffeeklatsch,https://rsteviemoore.bandcamp.com/album/kaffeeklatsch,2074428754,40
381,Boota Theatre,https://rsteviemoore.bandcamp.com/album/boota-theatre,4275306218,25
382,State Of Affairs,https://rsteviemoore.bandcamp.com/album/state-of-affairs,3096348059,21
383,1984U.,https://rsteviemoore.bandcamp.com/album/1984u,2558209173,25
384,K7,https://rsteviemoore.bandcamp.com/album/k7,1976407130,48
385,"Scott & Gary Show, live TV NYC 1984",https://rsteviemoore.bandcamp.com/album/scott-gary-show-live-tv-nyc-1984,2978292969,7
386,What's The Point?!!,https://rsteviemoore.bandcamp.com/album/whats-the-point,4092702374,22
387,Embarrass Paris,https://rsteviemoore.bandcamp.com/album/embarrass-paris,2391316157,37
388,Closer ThaNever,https://rsteviemoore.bandcamp.com/album/closer-thanever,2656373346,15
389,"Biggest Names In Show Business, The",https://rsteviemoore.bandcamp.com/album/biggest-names-in-show-business-the,2579436282,20
390,Everything You Always Wanted To Know About RSM d1,https://rsteviemoore.bandcamp.com/album/everything-you-always-wanted-to-know-about-rsm-d1,629379635,22
391,Everything You Always Wanted To Know About RSM d2,https://rsteviemoore.bandcamp.com/album/everything-you-always-wanted-to-know-about-rsm-d2,1518680277,21
392,120 Nuits. Live in Paris 1984,https://rsteviemoore.bandcamp.com/album/120-nuits-live-in-paris-1984,3830254611,11
393,As If Vinel Didn't Exist,https://rsteviemoore.bandcamp.com/album/as-if-vinel-didnt-exist,3779853553,20
394,Gets Off,https://rsteviemoore.bandcamp.com/album/gets-off,3404055086,23
395,Boxheads 4 Broadcast,https://rsteviemoore.bandcamp.com/album/boxheads-4-broadcast,1997461572,21
396,Solid State,https://rsteviemoore.bandcamp.com/album/solid-state,1484088965,16
397,"More Moore Versions, Rarities",https://rsteviemoore.bandcamp.com/album/more-moore-versions-rarities,1976229407,34
398,Curiously Enough,https://rsteviemoore.bandcamp.com/album/curiously-enough,3173269152,30
399,"Amateur Hour, by the Card Charts",https://rsteviemoore.bandcamp.com/album/amateur-hour-by-the-card-charts,3800824130,29
400,On Standby,https://rsteviemoore.bandcamp.com/album/on-standby,1710679540,17
401,R. Stevie Moore & the Rayvens Folk City,https://rsteviemoore.bandcamp.com/album/r-stevie-moore-the-rayvens-folk-city,2636198591,15
402,R. Stevie Moore & the Rayvens Live,https://rsteviemoore.bandcamp.com/album/r-stevie-moore-the-rayvens-live,2861194613,23
403,Crises,https://rsteviemoore.bandcamp.com/album/crises,461614468,17
404,Musts,https://rsteviemoore.bandcamp.com/album/musts,2153882271,42
405,HOSTILE TERRITORY,https://rsteviemoore.bandcamp.com/album/hostile-territory,1817234242,14
406,Stevedore,https://rsteviemoore.bandcamp.com/album/stevedore,2525048514,19
407,Under The Covers,https://rsteviemoore.bandcamp.com/album/under-the-covers,458520175,22
408,W.O.M.A.N.,https://rsteviemoore.bandcamp.com/album/w-o-m-a-n,265368740,24
409,It'sWhat'sHappeningBaby!,https://rsteviemoore.bandcamp.com/album/itswhatshappeningbaby,1791346520,18
410,FM FM,https://rsteviemoore.bandcamp.com/album/fm-fm,2834093145,34
411,ASS-AULT! (Dollartape),https://rsteviemoore.bandcamp.com/album/ass-ault-dollartape,1917327981,2
412,Repertoire,https://rsteviemoore.bandcamp.com/album/repertoire,3666217967,40
413,Serving Suggestion,https://rsteviemoore.bandcamp.com/album/serving-suggestion,3705547474,21
414,Price Check Moore's Code ~ Freedom Now,https://rsteviemoore.bandcamp.com/album/price-check-moores-code-freedom-now,3533104398,44
415,Subject To Change,https://rsteviemoore.bandcamp.com/album/subject-to-change,4136153819,12
416,Recommended Records Samplers,https://rsteviemoore.bandcamp.com/album/recommended-records-samplers,846442817,2
417,We Love You Boxheads /2,https://rsteviemoore.bandcamp.com/album/we-love-you-boxheads-2,165767526,31
418,How Can You Resist,https://rsteviemoore.bandcamp.com/album/how-can-you-resist,881957346,22
419,Trial And Error,https://rsteviemoore.bandcamp.com/album/trial-and-error,4166621832,28
420,No Reason,https://rsteviemoore.bandcamp.com/album/no-reason,1158123309,34
421,Pleasant Tents / Toxic Shock Syndrome,https://rsteviemoore.bandcamp.com/album/pleasant-tents-toxic-shock-syndrome,124279391,22
422,Country Disguises,https://rsteviemoore.bandcamp.com/album/country-disguises,1259391928,20
423,Privacy / When,https://rsteviemoore.bandcamp.com/album/privacy-when,64531966,50
424,You And Your Employees,https://rsteviemoore.bandcamp.com/album/you-and-your-employees,3436256414,23
425,WFMU show 7/26/82,https://rsteviemoore.bandcamp.com/album/wfmu-show-7-26-82,1762028664,8
426,Pathos / Pioneer Paramus,https://rsteviemoore.bandcamp.com/album/pathos-pioneer-paramus,493433146,50
427,Bedroom Radio WFMU 4/82,https://rsteviemoore.bandcamp.com/album/bedroom-radio-wfmu-4-82,2988770802,8
428,Themes,https://rsteviemoore.bandcamp.com/album/themes,550850684,54
429,We Love You Boxheads /1,https://rsteviemoore.bandcamp.com/album/we-love-you-boxheads-1,2591454552,24
430,Dumb Philosophy / Criterions,https://rsteviemoore.bandcamp.com/album/dumb-philosophy-criterions,1977368722,48
431,Pop Pain,https://rsteviemoore.bandcamp.com/album/pop-pain,379749266,20
432,FNI,https://rsteviemoore.bandcamp.com/album/fni,2864657780,27
433,Smashers (Victor Lovera),https://rsteviemoore.bandcamp.com/album/smashers-victor-lovera,465125443,23
434,Column 88,https://rsteviemoore.bandcamp.com/album/column-88,2751977169,27
435,Basic,https://rsteviemoore.bandcamp.com/album/basic,808232552,22
436,R Stevie Moore (1952-19??) NJ35,https://rsteviemoore.bandcamp.com/album/r-stevie-moore-1952-19-nj35,2838346426,22
437,"""Almost Live"" WFMU 1980",https://rsteviemoore.bandcamp.com/album/almost-live-wfmu-1980,1576694572,16
438,Drumdrops,https://rsteviemoore.bandcamp.com/album/drumdrops,3228101494,36
439,CLACK!,https://rsteviemoore.bandcamp.com/album/clack,2487035512,18
440,Bedroom Radio WFMU 6/80,https://rsteviemoore.bandcamp.com/album/bedroom-radio-wfmu-6-80,1621448563,8
441,Bedroom Radio WFMU 1980,https://rsteviemoore.bandcamp.com/album/bedroom-radio-wfmu-1980,3953910896,8
442,Urgent / XVII,https://rsteviemoore.bandcamp.com/album/urgent-xvii,91236134,16
443,.,https://rsteviemoore.bandcamp.com/album/--2,1777883900,1
444,RSM and the Litterbugs Live WFMU '79,https://rsteviemoore.bandcamp.com/album/rsm-and-the-litterbugs-live-wfmu-79,1559161190,22
445,R,https://rsteviemoore.bandcamp.com/album/r,1678798134,32
446,Quits,https://rsteviemoore.bandcamp.com/album/quits,1346733871,18
447,Bedroom Radio WFMU 2/14/79,https://rsteviemoore.bandcamp.com/album/bedroom-radio-wfmu-2-14-79,4211429243,5
448,Live at Maxwell's (w/backing tape) 1979,https://rsteviemoore.bandcamp.com/album/live-at-maxwells-w-backing-tape-1979,3229989743,10
449,This Is It! Hopper (1979),https://rsteviemoore.bandcamp.com/album/this-is-it-hopper-1979,345156135,26
450,Delicate Tension,https://rsteviemoore.bandcamp.com/album/delicate-tension,1773340406,18
451,Sample For Approval,https://rsteviemoore.bandcamp.com/album/sample-for-approval,1794030735,45
452,"Delicate Tension, the Tape (NJ25)",https://rsteviemoore.bandcamp.com/album/delicate-tension-the-tape-nj25,1177682671,42
453,Games And Groceries,https://rsteviemoore.bandcamp.com/album/games-and-groceries,328671844,34
454,Wait Up / Show Ya ~ Mike Hopper,https://rsteviemoore.bandcamp.com/album/wait-up-show-ya-mike-hopper,3302476447,34
455,WFMU the worst is yet to come (76-78),https://rsteviemoore.bandcamp.com/album/wfmu-the-worst-is-yet-to-come-76-78,1525213132,44
456,Pow Wow,https://rsteviemoore.bandcamp.com/album/pow-wow,2864125288,26
457,The North,https://rsteviemoore.bandcamp.com/album/the-north,3678768845,33
458,"4 from ""Phonography""",https://rsteviemoore.bandcamp.com/album/4-from-phonography,2707105826,4
459,Sheetrock,https://rsteviemoore.bandcamp.com/album/sheetrock,1262064497,24
460,Nashville Smashers (Victor Lovera/R. Stevie Moore),https://rsteviemoore.bandcamp.com/album/nashville-smashers-victor-lovera-r-stevie-moore,1453002756,22
461,Piano Lessons,https://rsteviemoore.bandcamp.com/album/piano-lessons,4082449506,17
462,The Swings Back The Coasters (1977),https://rsteviemoore.bandcamp.com/album/the-swings-back-the-coasters-1977,3281306816,16
463,The Swings,https://rsteviemoore.bandcamp.com/album/the-swings,2849898955,37
464,The Swings ~ Live at Fort Leonardwood MO,https://rsteviemoore.bandcamp.com/album/the-swings-live-at-fort-leonardwood-mo,1434391990,12
465,Play,https://rsteviemoore.bandcamp.com/album/play,3897140386,22
466,Instrumentality/Aviation,https://rsteviemoore.bandcamp.com/album/instrumentality-aviation,1509226236,25
467,Thoroughly Years : Phonography II (73-76),https://rsteviemoore.bandcamp.com/album/thoroughly-years-phonography-ii-73-76,1388716410,22
468,Phonography,https://rsteviemoore.bandcamp.com/album/phonography,4187028571,17
469,Returns,https://rsteviemoore.bandcamp.com/album/returns,1484465428,35
470,The Eros ETHOS (Victor Lovera/R. Stevie Moore),https://rsteviemoore.bandcamp.com/album/the-eros-ethos-victor-lovera-r-stevie-moore,1442848430,28
471,NTH: Instrumental Illness,https://rsteviemoore.bandcamp.com/album/nth-instrumental-illness,3335701147,10
472,ROGO,https://rsteviemoore.bandcamp.com/album/rogo,3079390616,22
473,RSM Reforms The Beatles,https://rsteviemoore.bandcamp.com/album/rsm-reforms-the-beatles,1177870832,19
474,Stevie Moore Or Less,https://rsteviemoore.bandcamp.com/album/stevie-moore-or-less,3465046534,24
475,Stevie Moore Often,https://rsteviemoore.bandcamp.com/album/stevie-moore-often,1514569403,32
476,Studio ETHOS (w/Victor Lovera),https://rsteviemoore.bandcamp.com/album/studio-ethos-w-victor-lovera,3425061311,14
477,ETHOS of America rehearsels,https://rsteviemoore.bandcamp.com/album/ethos-of-america-rehearsels,2439568106,17
478,APOLOGIES TO MR. GOTTLIEB,https://rsteviemoore.bandcamp.com/album/apologies-to-mr-gottlieb,2423665985,17
479,Stevie Moore NEXT / 1,https://rsteviemoore.bandcamp.com/album/stevie-moore-next-1,950320754,12
480,Stevie Moore NEXT / 2,https://rsteviemoore.bandcamp.com/album/stevie-moore-next-2,1430700407,12
481,Ethos (Victor Lovera R. Stevie Moore),https://rsteviemoore.bandcamp.com/album/ethos-victor-lovera-r-stevie-moore,2257715383,30
482,Mimosa Pubrishing Company,https://rsteviemoore.bandcamp.com/album/mimosa-pubrishing-company,3491597268,7
483,Billy Anderson - If I Were King of the Forest - (prod.RSM73),https://rsteviemoore.bandcamp.com/album/billy-anderson-if-i-were-king-of-the-forest-prod-rsm73,2071922483,26
484,Phoney,https://rsteviemoore.bandcamp.com/album/phoney,4037474369,6
485,Invites Comparison,https://rsteviemoore.bandcamp.com/album/invites-comparison,2652336162,20
486,NUN2 (Innuendos),https://rsteviemoore.bandcamp.com/album/nun2-innuendos,1690565846,9
487,Homers,https://rsteviemoore.bandcamp.com/album/homers,3990298537,18
488,Mere Static,https://rsteviemoore.bandcamp.com/album/mere-static,1293036407,15
489,Monotheism /Atheism /Iconoclasm,https://rsteviemoore.bandcamp.com/album/monotheism-atheism-iconoclasm,1204768151,50
490,Ob Newschk,https://rsteviemoore.bandcamp.com/album/ob-newschk,854290930,23
491,Goods ~ Live at Our Place,https://rsteviemoore.bandcamp.com/album/goods-live-at-our-place,860078009,31
492,"Herald, Goods.",https://rsteviemoore.bandcamp.com/album/herald-goods,129372390,12
493,Prethos (Victor Lovera R. Stevie Moore),https://rsteviemoore.bandcamp.com/album/prethos-victor-lovera-r-stevie-moore,2322397667,15
494,All Twenty Minutes,https://rsteviemoore.bandcamp.com/album/all-twenty-minutes,2769124026,11
495,"""Eenque"" Victor Lovera R. Stevie Moore 1971",https://rsteviemoore.bandcamp.com/album/eenque-victor-lovera-r-stevie-moore-1971,2528126627,22
496,"""Jones"" - Victor Lovera R. Stevie Moore 1971",https://rsteviemoore.bandcamp.com/album/jones-victor-lovera-r-stevie-moore-1971,472467039,20
497,Unleashed Ignorance (in Bbm aug),https://rsteviemoore.bandcamp.com/album/unleashed-ignorance-in-bbm-aug,153060156,15
498,Grease,https://rsteviemoore.bandcamp.com/album/grease,3661446389,61
499,The Marlborough Sings,https://rsteviemoore.bandcamp.com/album/the-marlborough-sings,2281150623,21
500,On Graycroft,https://rsteviemoore.bandcamp.com/album/on-graycroft,3733694532,27
501,.,https://rsteviemoore.bandcamp.com/album/-,1545338769,1
502,Ford Theatre ~ Time Changes (1969),https://rsteviemoore.bandcamp.com/album/ford-theatre-time-changes-1969,3959820141,22
503,Ford Theatre ~ Trilogy For The Masses (1968),https://rsteviemoore.bandcamp.com/album/ford-theatre-trilogy-for-the-masses-1968,4071459501,18
504,Bob Moore on Hickory,https://rsteviemoore.bandcamp.com/album/bob-moore-on-hickory,2057199637,23
505,Bob Moore on Monument,https://rsteviemoore.bandcamp.com/album/bob-moore-on-monument,491238925,26
506,Harry Palmer 1962,https://rsteviemoore.bandcamp.com/album/harry-palmer-1962,651772202,3
507,Children's Museum,https://rsteviemoore.bandcamp.com/album/childrens-museum,1223830525,12
